transaction_id,transaction_date,employee_id,employee_name,email,department,category,merchant,amount_usd,currency,policy_limit_usd,policy_violation,notes
TXN-04613,2024-06-14,EMP-2679,Mark Daniel,mark.daniel@brex-demo.com,Engineering,Hardware,Apple Business,2240.33,USD,2500,False,
TXN-04874,2024-06-14,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Software & SaaS,Zoom,2180.8,USD,1000,True,
TXN-00236,2024-06-15,EMP-7912,Amber David,amber.david@brex-demo.com,Engineering,Software & SaaS,Zoom,935.73,USD,1000,False,Site those space wrong sometimes pass color.
TXN-00333,2024-06-15,EMP-4811,Sharon Oliver,sharon.oliver@brex-demo.com,Marketing,Advertising,The Trade Desk,12794.07,USD,10000,True,
TXN-00414,2024-06-15,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Advertising,The Trade Desk,6165.61,USD,10000,False,
TXN-00468,2024-06-15,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Professional Services,Freelancer Invoice,6362.66,USD,5000,True,
TXN-00754,2024-06-15,EMP-8359,Rhonda Gutierrez,rhonda.gutierrez@brex-demo.com,Sales,Meals & Entertainment,Conference Catering Co.,244.58,USD,150,True,
TXN-00903,2024-06-15,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Hardware,Apple Business,753.97,USD,2500,False,
TXN-01057,2024-06-15,EMP-5012,Frances Pierce,frances.pierce@brex-demo.com,Engineering,Hardware,Dell Technologies,667.23,USD,2500,False,Cold public new suddenly mission attack sell candidate happen.
TXN-01155,2024-06-15,EMP-2824,Ryan Hines,ryan.hines@brex-demo.com,Engineering,Software & SaaS,Heroku,1473.35,USD,1000,True,
TXN-01174,2024-06-15,EMP-5333,Lisa Brown,lisa.brown@brex-demo.com,Finance,Office Supplies,Grainger,176.45,USD,200,False,Million among window see series heart relationship.
TXN-01289,2024-06-15,EMP-2519,Cody Wilson,cody.wilson@brex-demo.com,Finance,Hardware,Best Buy Business,396.17,USD,2500,False,
TXN-01574,2024-06-15,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Travel & Lodging,Hilton,2061.9,USD,3000,False,
TXN-01587,2024-06-15,EMP-5557,Bradley Mccullough,bradley.mccullough@brex-demo.com,Sales,Software & SaaS,AWS Marketplace,609.95,USD,1000,False,
TXN-01690,2024-06-15,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Professional Services,Local Law Firm LLP,4573.76,USD,5000,False,
TXN-01791,2024-06-15,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Travel & Lodging,United Airlines,2493.27,USD,3000,False,Prepare financial daughter mission world.
TXN-01830,2024-06-15,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Office Supplies,Office Depot,267.36,USD,200,True,
TXN-02166,2024-06-15,EMP-4257,Timothy White,timothy.white@brex-demo.com,Marketing,Professional Services,Accenture,6376.56,USD,5000,True,
TXN-02235,2024-06-15,EMP-7912,Amber David,amber.david@brex-demo.com,Engineering,Software & SaaS,Zoom,2469.51,USD,1000,True,
TXN-02367,2024-06-15,EMP-9279,Amber Williams,amber.williams@brex-demo.com,Marketing,Advertising,LinkedIn Ads,9234.8,USD,10000,False,Pm newspaper safe and traditional reflect individual.
TXN-02652,2024-06-15,EMP-3615,Antonio Li,antonio.li@brex-demo.com,Sales,Software & SaaS,Heroku,248.82,USD,1000,False,
TXN-02755,2024-06-15,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Software & SaaS,Notion,1678.88,USD,1000,True,
TXN-02813,2024-06-15,EMP-4257,Timothy White,timothy.white@brex-demo.com,Marketing,Office Supplies,Grainger,37.42,USD,200,False,
TXN-03247,2024-06-15,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Meals & Entertainment,Conference Catering Co.,195.09,USD,150,True,
TXN-03468,2024-06-15,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Office Supplies,Staples,44.48,USD,200,False,
TXN-03479,2024-06-15,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Software & SaaS,GitHub,2222.66,USD,1000,True,
TXN-03648,2024-06-15,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Travel & Lodging,Lyft,1052.18,USD,3000,False,
TXN-03839,2024-06-15,EMP-5012,Frances Pierce,frances.pierce@brex-demo.com,Engineering,Meals & Entertainment,Seamless,342.25,USD,150,True,
TXN-03864,2024-06-15,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Meals & Entertainment,Local Bistro,229.82,USD,150,True,Radio thank someone movement body.
TXN-03893,2024-06-15,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Office Supplies,Office Depot,58.18,USD,200,False,Person course whatever word discussion happy.
TXN-03950,2024-06-15,EMP-8359,Rhonda Gutierrez,rhonda.gutierrez@brex-demo.com,Sales,Software & SaaS,Figma,1893.08,USD,1000,True,
TXN-04169,2024-06-15,EMP-6574,William Lindsey,william.lindsey@brex-demo.com,Sales,Meals & Entertainment,Chipotle,438.73,USD,150,True,
TXN-04294,2024-06-15,EMP-3547,Crystal Allen,crystal.allen@brex-demo.com,Sales,Travel & Lodging,Delta Airlines,416.95,USD,3000,False,System cut home teacher dark travel couple remain avoid son.
TXN-00165,2024-06-16,EMP-5552,Matthew Bennett,matthew.bennett@brex-demo.com,Sales,Meals & Entertainment,Seamless,221.94,USD,150,True,
TXN-00382,2024-06-16,EMP-9935,Samantha Hale,samantha.hale@brex-demo.com,Engineering,Office Supplies,Staples,296.98,USD,200,True,
TXN-00423,2024-06-16,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Professional Services,Freelancer Invoice,6895.51,USD,5000,True,
TXN-00639,2024-06-16,EMP-7873,David Baker,david.baker@brex-demo.com,Marketing,Travel & Lodging,Hilton,288.84,USD,3000,False,Out establish thank boy guess fall.
TXN-00749,2024-06-16,EMP-3547,Crystal Allen,crystal.allen@brex-demo.com,Sales,Advertising,Meta Ads,6735.93,USD,10000,False,
TXN-01166,2024-06-16,EMP-8359,Rhonda Gutierrez,rhonda.gutierrez@brex-demo.com,Sales,Software & SaaS,Slack,1702.98,USD,1000,True,
TXN-01273,2024-06-16,EMP-3286,Andrew Hall,andrew.hall@brex-demo.com,Engineering,Travel & Lodging,Lyft,2912.15,USD,3000,False,
TXN-01570,2024-06-16,EMP-7912,Amber David,amber.david@brex-demo.com,Engineering,Meals & Entertainment,Starbucks,459.69,USD,150,True,Treatment other specific energy television include chance.
TXN-01601,2024-06-16,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Advertising,AdRoll,2630.08,USD,10000,False,Run during others any field catch series garden huge something.
TXN-01661,2024-06-16,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Software & SaaS,Notion,529.79,USD,1000,False,
TXN-01734,2024-06-16,EMP-9935,Samantha Hale,samantha.hale@brex-demo.com,Engineering,Hardware,Apple Business,1071.55,USD,2500,False,
TXN-01748,2024-06-16,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Software & SaaS,Notion,2377.34,USD,1000,True,
TXN-01863,2024-06-16,EMP-8527,Kendra Whitaker,kendra.whitaker@brex-demo.com,Finance,Travel & Lodging,Airbnb,1843.47,USD,3000,False,
TXN-02497,2024-06-16,EMP-6574,William Lindsey,william.lindsey@brex-demo.com,Sales,Advertising,The Trade Desk,1457.25,USD,10000,False,Fear toward interest daughter not fire would life affect real.
TXN-02681,2024-06-16,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Advertising,LinkedIn Ads,13992.27,USD,10000,True,
TXN-03083,2024-06-16,EMP-3615,Antonio Li,antonio.li@brex-demo.com,Sales,Travel & Lodging,Airbnb,327.11,USD,3000,False,Six without plant hotel on bill.
TXN-03347,2024-06-16,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Software & SaaS,Jira Cloud,323.8,USD,1000,False,
TXN-03865,2024-06-16,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Professional Services,Freelancer Invoice,4325.11,USD,5000,False,Consider other imagine road raise room space modern defense.
TXN-03953,2024-06-16,EMP-3615,Antonio Li,antonio.li@brex-demo.com,Sales,Travel & Lodging,Uber,2172.53,USD,3000,False,
TXN-04149,2024-06-16,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Meals & Entertainment,Chipotle,13.13,USD,150,False,Woman account authority happen including.
TXN-04296,2024-06-16,EMP-9935,Samantha Hale,samantha.hale@brex-demo.com,Engineering,Meals & Entertainment,OpenTable Restaurant,478.41,USD,150,True,
TXN-04434,2024-06-16,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Software & SaaS,Figma,388.08,USD,1000,False,
TXN-04661,2024-06-16,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Office Supplies,Staples,118.76,USD,200,False,
TXN-04879,2024-06-16,EMP-3286,Andrew Hall,andrew.hall@brex-demo.com,Engineering,Hardware,Dell Technologies,1555.74,USD,2500,False,Raise executive amount air admit reduce operation former.
TXN-04907,2024-06-16,EMP-9928,Paul Cooke,paul.cooke@brex-demo.com,Marketing,Advertising,Meta Ads,6989.42,USD,10000,False,
TXN-04991,2024-06-16,EMP-5552,Matthew Bennett,matthew.bennett@brex-demo.com,Sales,Meals & Entertainment,Chipotle,128.51,USD,150,False,
TXN-00032,2024-06-17,EMP-7873,David Baker,david.baker@brex-demo.com,Marketing,Advertising,Twitter/X Ads,9481.03,USD,10000,False,
TXN-00328,2024-06-17,EMP-5012,Frances Pierce,frances.pierce@brex-demo.com,Engineering,Meals & Entertainment,Conference Catering Co.,194.12,USD,150,True,
TXN-01066,2024-06-17,EMP-7873,David Baker,david.baker@brex-demo.com,Marketing,Professional Services,Freelancer Invoice,2878.44,USD,5000,False,
TXN-01266,2024-06-17,EMP-3286,Andrew Hall,andrew.hall@brex-demo.com,Engineering,Travel & Lodging,Enterprise Rent-A-Car,3736.21,USD,3000,True,
TXN-01590,2024-06-17,EMP-5333,Lisa Brown,lisa.brown@brex-demo.com,Finance,Software & SaaS,Snowflake,537.36,USD,1000,False,
TXN-01723,2024-06-17,EMP-9279,Amber Williams,amber.williams@brex-demo.com,Marketing,Office Supplies,Staples,53.78,USD,200,False,That well challenge news strategy.
TXN-01752,2024-06-17,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Meals & Entertainment,Local Bistro,21.13,USD,150,False,Development inside end office realize.
TXN-01856,2024-06-17,EMP-9928,Paul Cooke,paul.cooke@brex-demo.com,Marketing,Software & SaaS,Figma,2357.4,USD,1000,True,There turn according drop few sit.
TXN-01971,2024-06-17,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Travel & Lodging,Hilton,885.22,USD,3000,False,
TXN-01974,2024-06-17,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Software & SaaS,Snowflake,863.42,USD,1000,False,
TXN-01992,2024-06-17,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Travel & Lodging,Enterprise Rent-A-Car,3981.12,USD,3000,True,Most goal century try include allow need.
TXN-02072,2024-06-17,EMP-5552,Matthew Bennett,matthew.bennett@brex-demo.com,Sales,Advertising,LinkedIn Ads,8396.57,USD,10000,False,
TXN-02104,2024-06-17,EMP-1488,Courtney Thomas,courtney.thomas@brex-demo.com,Marketing,Advertising,Twitter/X Ads,10137.29,USD,10000,True,
TXN-02281,2024-06-17,EMP-1520,Andrew Lopez,andrew.lopez@brex-demo.com,Marketing,Advertising,Meta Ads,4517.68,USD,10000,False,
TXN-02656,2024-06-17,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Meals & Entertainment,Seamless,423.79,USD,150,True,Forward above air rest difficult management side else speak.
TXN-02716,2024-06-17,EMP-7924,Adam Shea,adam.shea@brex-demo.com,Sales,Professional Services,Deloitte Consulting,2660.19,USD,5000,False,Offer under budget four help at machine usually language answer.
TXN-02767,2024-06-17,EMP-2824,Ryan Hines,ryan.hines@brex-demo.com,Engineering,Hardware,Best Buy Business,1134.09,USD,2500,False,
TXN-02790,2024-06-17,EMP-8359,Rhonda Gutierrez,rhonda.gutierrez@brex-demo.com,Sales,Meals & Entertainment,DoorDash,170.09,USD,150,True,Thank home low after across land.
TXN-02817,2024-06-17,EMP-4527,Nathaniel Carney,nathaniel.carney@brex-demo.com,Sales,Meals & Entertainment,Local Bistro,462.23,USD,150,True,
TXN-02899,2024-06-17,EMP-3547,Crystal Allen,crystal.allen@brex-demo.com,Sales,Meals & Entertainment,Grubhub,463.35,USD,150,True,
TXN-02982,2024-06-17,EMP-4527,Nathaniel Carney,nathaniel.carney@brex-demo.com,Sales,Software & SaaS,Jira Cloud,2057.85,USD,1000,True,
TXN-02997,2024-06-17,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Meals & Entertainment,DoorDash,343.28,USD,150,True,Former also difference according its hand population bill.
TXN-03225,2024-06-17,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Hardware,CDW,473.52,USD,2500,False,Hold available station west I drop nation lot theory spring.
TXN-03555,2024-06-17,EMP-8527,Kendra Whitaker,kendra.whitaker@brex-demo.com,Finance,Professional Services,Freelancer Invoice,5023.31,USD,5000,True,Party prepare response three book ok take.
TXN-03662,2024-06-17,EMP-5012,Frances Pierce,frances.pierce@brex-demo.com,Engineering,Software & SaaS,Jira Cloud,1109.7,USD,1000,True,
TXN-03786,2024-06-17,EMP-1434,Jennifer Davis,jennifer.davis@brex-demo.com,Marketing,Advertising,Meta Ads,9346.22,USD,10000,False,
TXN-03813,2024-06-17,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Meals & Entertainment,Seamless,426.9,USD,150,True,Deep side education pass wall finally media Democrat mother.
TXN-04234,2024-06-17,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Office Supplies,Uline,16.29,USD,200,False,Money economy short than drug see them science more contain turn.
TXN-04386,2024-06-17,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Professional Services,McKinsey & Co,1094.98,USD,5000,False,
TXN-04497,2024-06-17,EMP-1520,Andrew Lopez,andrew.lopez@brex-demo.com,Marketing,Hardware,Apple Business,2443.6,USD,2500,False,
TXN-04691,2024-06-17,EMP-3286,Andrew Hall,andrew.hall@brex-demo.com,Engineering,Software & SaaS,GitHub,2360.1,USD,1000,True,
TXN-04701,2024-06-17,EMP-5552,Matthew Bennett,matthew.bennett@brex-demo.com,Sales,Travel & Lodging,United Airlines,1806.7,USD,3000,False,
TXN-04821,2024-06-17,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Software & SaaS,AWS Marketplace,1006.56,USD,1000,True,
TXN-04854,2024-06-17,EMP-5552,Matthew Bennett,matthew.bennett@brex-demo.com,Sales,Travel & Lodging,Uber,3729.33,USD,3000,True,Summer traditional because old party sport.
TXN-00104,2024-06-18,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Professional Services,Freelancer Invoice,7410.31,USD,5000,True,
TXN-00155,2024-06-18,EMP-1488,Courtney Thomas,courtney.thomas@brex-demo.com,Marketing,Hardware,Apple Business,2481.36,USD,2500,False,May unit of cup win.
TXN-00433,2024-06-18,EMP-1434,Jennifer Davis,jennifer.davis@brex-demo.com,Marketing,Software & SaaS,Slack,1432.09,USD,1000,True,
TXN-00615,2024-06-18,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Travel & Lodging,United Airlines,755.83,USD,3000,False,Course hot important red receive however first require test.
TXN-01082,2024-06-18,EMP-2519,Cody Wilson,cody.wilson@brex-demo.com,Finance,Office Supplies,Staples,121.01,USD,200,False,
TXN-01303,2024-06-18,EMP-4527,Nathaniel Carney,nathaniel.carney@brex-demo.com,Sales,Meals & Entertainment,Seamless,114.4,USD,150,False,
TXN-01955,2024-06-18,EMP-5552,Matthew Bennett,matthew.bennett@brex-demo.com,Sales,Office Supplies,Staples,135.4,USD,200,False,
TXN-02188,2024-06-18,EMP-3615,Antonio Li,antonio.li@brex-demo.com,Sales,Travel & Lodging,Enterprise Rent-A-Car,775.42,USD,3000,False,Say mouth sell well politics enjoy.
TXN-02260,2024-06-18,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Professional Services,Local Law Firm LLP,5522.44,USD,5000,True,Civil look apply include region energy send several.
TXN-02292,2024-06-18,EMP-5552,Matthew Bennett,matthew.bennett@brex-demo.com,Sales,Travel & Lodging,AmericanAirlines,3989.29,USD,3000,True,
TXN-02309,2024-06-18,EMP-5333,Lisa Brown,lisa.brown@brex-demo.com,Finance,Software & SaaS,GitHub,1509.65,USD,1000,True,Tend drug sort choice public think protect.
TXN-02569,2024-06-18,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Hardware,Best Buy Business,1660.45,USD,2500,False,
TXN-02791,2024-06-18,EMP-2519,Cody Wilson,cody.wilson@brex-demo.com,Finance,Office Supplies,Amazon Business,21.91,USD,200,False,
TXN-02879,2024-06-18,EMP-5557,Bradley Mccullough,bradley.mccullough@brex-demo.com,Sales,Software & SaaS,Zoom,960.53,USD,1000,False,Should important most garden cause give.
TXN-03215,2024-06-18,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Office Supplies,Amazon Business,162.32,USD,200,False,
TXN-03275,2024-06-18,EMP-2679,Mark Daniel,mark.daniel@brex-demo.com,Engineering,Office Supplies,Amazon Business,286.39,USD,200,True,Specific wife author where after necessary father situation appear six.
TXN-03282,2024-06-18,EMP-3615,Antonio Li,antonio.li@brex-demo.com,Sales,Advertising,Google Ads,5230.61,USD,10000,False,
TXN-03405,2024-06-18,EMP-5012,Frances Pierce,frances.pierce@brex-demo.com,Engineering,Professional Services,Freelancer Invoice,1729.55,USD,5000,False,
TXN-03471,2024-06-18,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Meals & Entertainment,Local Bistro,356.74,USD,150,True,
TXN-03487,2024-06-18,EMP-5552,Matthew Bennett,matthew.bennett@brex-demo.com,Sales,Office Supplies,Office Depot,52.25,USD,200,False,
TXN-03784,2024-06-18,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Office Supplies,Staples,75.9,USD,200,False,
TXN-03997,2024-06-18,EMP-2824,Ryan Hines,ryan.hines@brex-demo.com,Engineering,Software & SaaS,Snowflake,1434.27,USD,1000,True,
TXN-04101,2024-06-18,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Professional Services,Local Law Firm LLP,331.9,USD,5000,False,
TXN-04284,2024-06-18,EMP-2519,Cody Wilson,cody.wilson@brex-demo.com,Finance,Hardware,B&H Photo,499.78,USD,2500,False,
TXN-04481,2024-06-18,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Software & SaaS,AWS Marketplace,1551.63,USD,1000,True,
TXN-04609,2024-06-18,EMP-2519,Cody Wilson,cody.wilson@brex-demo.com,Finance,Professional Services,McKinsey & Co,7441.63,USD,5000,True,
TXN-04646,2024-06-18,EMP-1520,Andrew Lopez,andrew.lopez@brex-demo.com,Marketing,Travel & Lodging,Lyft,3403.85,USD,3000,True,
TXN-04809,2024-06-18,EMP-3286,Andrew Hall,andrew.hall@brex-demo.com,Engineering,Hardware,Best Buy Business,1469.56,USD,2500,False,
TXN-00291,2024-06-19,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Professional Services,Deloitte Consulting,5618.96,USD,5000,True,Process half huge check car food including pretty.
TXN-00294,2024-06-19,EMP-6574,William Lindsey,william.lindsey@brex-demo.com,Sales,Office Supplies,Grainger,274.28,USD,200,True,
TXN-00416,2024-06-19,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Office Supplies,Amazon Business,184.61,USD,200,False,
TXN-00857,2024-06-19,EMP-9935,Samantha Hale,samantha.hale@brex-demo.com,Engineering,Software & SaaS,GitHub,1611.27,USD,1000,True,
TXN-00916,2024-06-19,EMP-7924,Adam Shea,adam.shea@brex-demo.com,Sales,Travel & Lodging,Delta Airlines,2315.58,USD,3000,False,
TXN-00924,2024-06-19,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Professional Services,Deloitte Consulting,4214.56,USD,5000,False,
TXN-01068,2024-06-19,EMP-7873,David Baker,david.baker@brex-demo.com,Marketing,Travel & Lodging,United Airlines,2809.19,USD,3000,False,
TXN-01223,2024-06-19,EMP-9279,Amber Williams,amber.williams@brex-demo.com,Marketing,Travel & Lodging,Uber,3082.61,USD,3000,True,
TXN-01271,2024-06-19,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Office Supplies,Staples,201.45,USD,200,True,Child the site son consumer take surface game food himself.
TXN-01510,2024-06-19,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Meals & Entertainment,DoorDash,234.15,USD,150,True,
TXN-01631,2024-06-19,EMP-3615,Antonio Li,antonio.li@brex-demo.com,Sales,Professional Services,Accenture,6089.38,USD,5000,True,Level organization management big discover teach center anyone.
TXN-01886,2024-06-19,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Office Supplies,Uline,70.31,USD,200,False,Air full financial debate job camera this.
TXN-02201,2024-06-19,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Professional Services,McKinsey & Co,2072.22,USD,5000,False,
TXN-02356,2024-06-19,EMP-9279,Amber Williams,amber.williams@brex-demo.com,Marketing,Advertising,Google Ads,2299.99,USD,10000,False,
TXN-02479,2024-06-19,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Professional Services,McKinsey & Co,5623.23,USD,5000,True,
TXN-02797,2024-06-19,EMP-5506,Laura Ross,laura.ross@brex-demo.com,Engineering,Software & SaaS,Snowflake,445.93,USD,1000,False,Recent art son show notice red song cut.
TXN-02928,2024-06-19,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Hardware,Dell Technologies,1740.75,USD,2500,False,
TXN-02934,2024-06-19,EMP-4527,Nathaniel Carney,nathaniel.carney@brex-demo.com,Sales,Travel & Lodging,AmericanAirlines,1837.36,USD,3000,False,
TXN-03123,2024-06-19,EMP-1711,Travis Jackson,travis.jackson@brex-demo.com,Finance,Meals & Entertainment,Local Bistro,234.48,USD,150,True,
TXN-03143,2024-06-19,EMP-1711,Travis Jackson,travis.jackson@brex-demo.com,Finance,Hardware,CDW,2270.28,USD,2500,False,
TXN-03300,2024-06-19,EMP-5506,Laura Ross,laura.ross@brex-demo.com,Engineering,Travel & Lodging,Enterprise Rent-A-Car,1345.09,USD,3000,False,
TXN-03445,2024-06-19,EMP-5557,Bradley Mccullough,bradley.mccullough@brex-demo.com,Sales,Software & SaaS,AWS Marketplace,267.13,USD,1000,False,
TXN-03616,2024-06-19,EMP-5012,Frances Pierce,frances.pierce@brex-demo.com,Engineering,Meals & Entertainment,Seamless,297.57,USD,150,True,Room bar conference carry often.
TXN-04084,2024-06-19,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Meals & Entertainment,DoorDash,22.91,USD,150,False,Theory news manager both season article doctor heart.
TXN-04810,2024-06-19,EMP-5333,Lisa Brown,lisa.brown@brex-demo.com,Finance,Professional Services,Local Law Firm LLP,4685.29,USD,5000,False,Make rock away relate professor leave generation.
TXN-04866,2024-06-19,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Software & SaaS,Datadog,345.34,USD,1000,False,
TXN-04906,2024-06-19,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Office Supplies,Staples,17.56,USD,200,False,
TXN-00076,2024-06-20,EMP-1520,Andrew Lopez,andrew.lopez@brex-demo.com,Marketing,Advertising,Twitter/X Ads,3958.9,USD,10000,False,Camera although traditional east think west spend risk speak.
TXN-00169,2024-06-20,EMP-5557,Bradley Mccullough,bradley.mccullough@brex-demo.com,Sales,Meals & Entertainment,Chipotle,298.19,USD,150,True,Machine degree away above among way season political.
TXN-00371,2024-06-20,EMP-9279,Amber Williams,amber.williams@brex-demo.com,Marketing,Meals & Entertainment,Starbucks,235.28,USD,150,True,
TXN-00597,2024-06-20,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Meals & Entertainment,Starbucks,280.24,USD,150,True,View music six seem ever us summer back.
TXN-00640,2024-06-20,EMP-1488,Courtney Thomas,courtney.thomas@brex-demo.com,Marketing,Hardware,B&H Photo,2350.03,USD,2500,False,
TXN-00731,2024-06-20,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Professional Services,Deloitte Consulting,4714.14,USD,5000,False,
TXN-00805,2024-06-20,EMP-8527,Kendra Whitaker,kendra.whitaker@brex-demo.com,Finance,Meals & Entertainment,OpenTable Restaurant,174.18,USD,150,True,
TXN-00896,2024-06-20,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Meals & Entertainment,Conference Catering Co.,56.28,USD,150,False,
TXN-01073,2024-06-20,EMP-5557,Bradley Mccullough,bradley.mccullough@brex-demo.com,Sales,Advertising,AdRoll,13168.59,USD,10000,True,Friend write there nearly lead.
TXN-01848,2024-06-20,EMP-1434,Jennifer Davis,jennifer.davis@brex-demo.com,Marketing,Travel & Lodging,Marriott,3754.72,USD,3000,True,She production idea them feeling nearly.
TXN-01874,2024-06-20,EMP-4811,Sharon Oliver,sharon.oliver@brex-demo.com,Marketing,Software & SaaS,Heroku,650.03,USD,1000,False,
TXN-01891,2024-06-20,EMP-2679,Mark Daniel,mark.daniel@brex-demo.com,Engineering,Hardware,CDW,1902.95,USD,2500,False,
TXN-01945,2024-06-20,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Software & SaaS,Jira Cloud,1508.52,USD,1000,True,Store full first pressure nation yourself light number him simple shake.
TXN-02049,2024-06-20,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Office Supplies,Staples,90.44,USD,200,False,
TXN-02122,2024-06-20,EMP-3547,Crystal Allen,crystal.allen@brex-demo.com,Sales,Meals & Entertainment,Local Bistro,147.92,USD,150,False,
TXN-02384,2024-06-20,EMP-2519,Cody Wilson,cody.wilson@brex-demo.com,Finance,Professional Services,Local Law Firm LLP,6162.99,USD,5000,True,Rock great about democratic happy evening boy culture space.
TXN-02513,2024-06-20,EMP-1711,Travis Jackson,travis.jackson@brex-demo.com,Finance,Software & SaaS,Datadog,61.44,USD,1000,False,
TXN-02642,2024-06-20,EMP-9935,Samantha Hale,samantha.hale@brex-demo.com,Engineering,Meals & Entertainment,Seamless,153.9,USD,150,True,
TXN-02789,2024-06-20,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Software & SaaS,AWS Marketplace,612.93,USD,1000,False,
TXN-02846,2024-06-20,EMP-5333,Lisa Brown,lisa.brown@brex-demo.com,Finance,Office Supplies,Staples,221.55,USD,200,True,
TXN-02861,2024-06-20,EMP-3547,Crystal Allen,crystal.allen@brex-demo.com,Sales,Meals & Entertainment,DoorDash,460.09,USD,150,True,
TXN-03120,2024-06-20,EMP-1711,Travis Jackson,travis.jackson@brex-demo.com,Finance,Software & SaaS,Notion,448.37,USD,1000,False,
TXN-03151,2024-06-20,EMP-1711,Travis Jackson,travis.jackson@brex-demo.com,Finance,Professional Services,Local Law Firm LLP,4957.21,USD,5000,False,
TXN-03642,2024-06-20,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Travel & Lodging,United Airlines,323.57,USD,3000,False,
